@ NAME             %19s "TRACK.OBS0002.P0001"
@ TYPE             %08s "TRACKOBS"
@ TITLE            %08s "no-title"
@ ORIGIN           %17s "5.09.03 Darwin 64"
@ DATE             %08s "26/06/24"
@ TIME             %08s "17.26.05"
*     NUMBER       TURN                  X                 PX                  Y                 PY                  T                 PT                  S                  E 
$         %d         %d                %le                %le                %le                %le                %le                %le                %le                %le 
          1        455      0.08242760252    -0.000735082463    -0.009123849072      0.00302864315                  0                  0        8.047186378        140.3052687
          1        456      0.01194314676     -0.01078113874     -0.02678524162     0.001685142009                  0                  0        8.047186378        140.3052687
          1        457     -0.07737823546    -0.003816993184     -0.03140231583    -0.000468457738                  0                  0        8.047186378        140.3052687
          1        458      -0.0446191648     0.009170091787     -0.02085785393    -0.002392337987                  0                  0        8.047186378        140.3052687
          1        459      0.05854784482      0.00768786117   -0.0003360257705    -0.003170193461                  0                  0        8.047186378        140.3052687
          1        460       0.0693384377    -0.005923346082      0.02048985978    -0.002406569219                  0                  0        8.047186378        140.3052687
          1        461     -0.02927651807     -0.01018965909      0.03134370084    -0.000481930165                  0                  0        8.047186378        140.3052687
          1        462     -0.08169107443     0.001622111751      0.02700795282     0.001669484557                  0                  0        8.047186378        140.3052687
          1        463    -0.005215434503      0.01087420134     0.009712583445     0.003021677872                  0                  0        8.047186378        140.3052687
          1        464      0.07949087923     0.002968826965      -0.0123057786     0.002912264168                  0                  0        8.047186378        140.3052687
          1        465      0.03877940042     -0.00962025317     -0.02845910448     0.001389596554                  0                  0        8.047186378        140.3052687
          1        466     -0.06311595844       -0.007031034     -0.03072951393   -0.0007976170267                  0                  0        8.047186378        140.3052687
          1        467      -0.0654296681     0.006652453966     -0.01821338223    -0.002599397451                  0                  0        8.047186378        140.3052687
          1        468      0.03550067564     0.009839090424     0.003039372904    -0.003153926172                  0                  0        8.047186378        140.3052687
          1        469      0.08041474771    -0.002497650155      0.02296200491    -0.002172845243                  0                  0        8.047186378        140.3052687
          1        470    -0.001548524266      -0.0108943192      0.03169429076   -0.0001472225066                  0                  0        8.047186378        140.3052687
          1        471     -0.08106060894    -0.002101096966      0.02509034356     0.001945827232                  0                  0        8.047186378        140.3052687
          1        472     -0.03268099008      0.01000689409     0.006453727029     0.003106090535                  0                  0        8.047186378        140.3052687
          1        473      0.06727007526     0.006325983433     -0.01535134384     0.002762770413                  0                  0        8.047186378        140.3052687
          1        474      0.06108316174    -0.007335463039     -0.02980352443     0.001078538957                  0                  0        8.047186378        140.3052687
          1        475     -0.04148091764    -0.009423752631     -0.02971177769    -0.001117709316                  0                  0        8.047186378        140.3052687
          1        476     -0.07859374885     0.003357766236     -0.01536533471     -0.00277736655                  0                  0        8.047186378        140.3052687
          1        477     0.008303582786      0.01084071498     0.006387446454    -0.003101227461                  0                  0        8.047186378        140.3052687
          1        478      0.08209612648      0.00121983495      0.02516776874    -0.001914925181                  0                  0        8.047186378        140.3052687
          1        479      0.02636228868     -0.01032613055      0.03168545512    0.0001891406943                  0                  0        8.047186378        140.3052687
          1        480     -0.07096268697    -0.005578932332      0.02289123446      0.00220036438                  0                  0        8.047186378        140.3052687
          1        481     -0.05632787899     0.007970495122     0.003120811766     0.003155133718                  0                  0        8.047186378        140.3052687
          1        482      0.04719164795     0.008944145585     -0.01822759004     0.002581658537                  0                  0        8.047186378        140.3052687
          1        483      0.07624750954    -0.004193774122     -0.03080188485    0.0007556690078                  0                  0        8.047186378        140.3052687
          1        484     -0.01499802065     -0.01071550434     -0.02836177822    -0.001425268985                  0                  0        8.047186378        140.3052687
          1        485      -0.0825754504   -0.0003291206497     -0.01234425986    -0.002924207176                  0                  0        8.047186378        140.3052687
          1        486     -0.01986636894      0.01057567012     0.009668716211    -0.003012686477                  0                  0        8.047186378        140.3052687
          1        487      0.07418854897     0.004794907585      0.02708419785    -0.001635704831                  0                  0        8.047186378        140.3052687
          1        488       0.0511926474    -0.008551560522      0.03131647482    0.0005233872515                  0                  0        8.047186378        140.3052687
          1        489       -0.052576365     -0.00840509918      0.02043518045     0.002430177167                  0                  0        8.047186378        140.3052687
          1        490     -0.07339167882     0.005003012214   -0.0002482296104     0.003168379495                  0                  0        8.047186378        140.3052687
          1        491      0.02159864241       0.0105173251     -0.02090188898      0.00237085579                  0                  0        8.047186378        140.3052687
          1        492      0.08250237353   -0.0005621908977     -0.03144383422    0.0004247204643                  0                  0        8.047186378        140.3052687
          1        493      0.01323978328     -0.01075531051      -0.0266950753    -0.001716931385                  0                  0        8.047186378        140.3052687
          1        494     -0.07691214882    -0.003977588835    -0.009182160292     -0.00303812925                  0                  0        8.047186378        140.3052687
          1        495     -0.04571590395     0.009074990761      0.01284287131    -0.002889499261                  0                  0        8.047186378        140.3052687
          1        496      0.05761599567     0.007809928503      0.02869210148    -0.001338228147                  0                  0        8.047186378        140.3052687
          1        497      0.07003950629    -0.005778033911      0.03059145914    0.0008517431869                  0                  0        8.047186378        140.3052687
          1        498     -0.02804699427     -0.01024933054       0.0177493705     0.002632572458                  0                  0        8.047186378        140.3052687
          1        499     -0.08187964596     0.001451134544    -0.003615527405     0.003145770321                  0                  0        8.047186378        140.3052687
          1        500    -0.006520399562      0.01086163888     -0.02334162029     0.002132791462                  0                  0        8.047186378        140.3052687
          1        501      0.07911986382     0.003135128128     -0.03172487219    8.941658054e-05                  0                  0        8.047186378        140.3052687
          1        502      0.03993188938    -0.009538563411     -0.02473042586    -0.001989461809                  0                  0        8.047186378        140.3052687
          1        503     -0.06226606501    -0.007161449711    -0.005912559334    -0.003117601185                  0                  0        8.047186378        140.3052687
          1        504      -0.0662224123     0.006514120168      0.01587028629    -0.002733378064                  0                  0        8.047186378        140.3052687
          1        505      0.03431243899     0.009912579422      0.02997483264    -0.001025742828                  0                  0        8.047186378        140.3052687
          1        506       0.0807013374    -0.002329594839      0.02951954708     0.001170497249                  0                  0        8.047186378        140.3052687
          1        507   -0.0002381382403     -0.01089606413      0.01486368865     0.002805150226                  0                  0        8.047186378        140.3052687
          1        508     -0.08080269526    -0.002270266654    -0.006944033875     0.003087538065                  0                  0        8.047186378        140.3052687
          1        509     -0.03387910784     0.009936878042      -0.0255151045     0.001870373692                  0                  0        8.047186378        140.3052687
          1        510        0.066496622     0.006466316546      -0.0316452325    -0.000246552841                  0                  0        8.047186378        140.3052687
          1        511      0.06195726969    -0.007207523238     -0.02248981338    -0.002239812334                  0                  0        8.047186378        140.3052687
          1        512     -0.04034624305    -0.009508678573    -0.002570659642    -0.003161426962                  0                  0        8.047186378        140.3052687
          1        513     -0.07898958924     0.003192300821      0.01871397818    -0.002546398487                  0                  0        8.047186378        140.3052687
          1        514     0.006998114489      0.01085709775      0.03091781729   -0.0007017170807                  0                  0        8.047186378        140.3052687
          1        515      0.08193508253     0.001390973339       0.0281143949     0.001476066643                  0                  0        8.047186378        140.3052687
          1        516      0.02760094893     -0.01026972884      0.01181051142      0.00294589345                  0                  0        8.047186378        140.3052687
          1        517      -0.0702883955    -0.005726512132     -0.01019785422     0.002994183045                  0                  0        8.047186378        140.3052687
          1        518      -0.0572783725     0.007851188907     -0.02739353904     0.001586871801                  0                  0        8.047186378        140.3052687
          1        519      0.04610615384     0.009042175227     -0.03120869474   -0.0005795458177                  0                  0        8.047186378        140.3052687
          1        520      0.07674170911    -0.004034589123     -0.01999805851    -0.002465174564                  0                  0        8.047186378        140.3052687
          1        521     -0.01371076315     -0.01074493215    0.0008065265514    -0.003168866768                  0                  0        8.047186378        140.3052687
          1        522     -0.08252786841   -0.0005024368033       0.0213411136    -0.002330855339                  0                  0        8.047186378        140.3052687
          1        523     -0.02113596149      0.01053309732      0.03150906477   -0.0003698050273                  0                  0        8.047186378        140.3052687
          1        524      0.07359896469     0.004949122423      0.02639330353     0.001765040582                  0                  0        8.047186378        140.3052687
          1        525      0.05221537904    -0.008443587466     0.008624191658      0.00305322902                  0                  0        8.047186378        140.3052687
          1        526     -0.05156428481    -0.008513804807     -0.01334190257     0.002866531173                  0                  0        8.047186378        140.3052687
          1        527      -0.0739827734     0.004848334223     -0.02895303089     0.001285761821                  0                  0        8.047186378        140.3052687
          1        528      0.02032797576      0.01056166702     -0.03042187953   -0.0009059728936                  0                  0        8.047186378        140.3052687
          1        529       0.0825595796   -0.0003904053242     -0.01728226484      -0.0026629959                  0                  0        8.047186378        140.3052687
          1        530      0.01452949989     -0.01072571304     0.004180202777    -0.003139745196                  0                  0        8.047186378        140.3052687
          1        531     -0.07642644914    -0.004138548531      0.02372332589    -0.002089194487                  0                  0        8.047186378        140.3052687
          1        532     -0.04680064553     0.008978501691      0.03174032449   -3.378398068e-05                  0                  0        8.047186378        140.3052687
          1        533       0.0566667974     0.007929198479      0.02437651181     0.002034192646                  0                  0        8.047186378        140.3052687
          1        534      0.07072735843    -0.005631090812     0.005340388823       0.0031260219                  0                  0        8.047186378        140.3052687
          1        535     -0.02681521051     -0.01030640526     -0.01634109317     0.002705843347                  0                  0        8.047186378        140.3052687
          1        536     -0.08204178909     0.001279123511     -0.03017579509    0.0009706045962                  0                  0        8.047186378        140.3052687
          1        537    -0.007827735332      0.01084719057     -0.02929423408    -0.001222295667                  0                  0        8.047186378        140.3052687
          1        538      0.07873387877     0.003299401611     -0.01437146203    -0.002830963541                  0                  0        8.047186378        140.3052687
          1        539      0.04107347976    -0.009453315237       0.0075102065    -0.003074492146                  0                  0        8.047186378        140.3052687
          1        540     -0.06139878392    -0.007291282467      0.02583584341    -0.001824038844                  0                  0        8.047186378        140.3052687
          1        541     -0.06699511648     0.006375042707      0.03160825961    0.0003025121534                  0                  0        8.047186378        140.3052687
          1        542       0.0331142987     0.009982971297      0.02208694648     0.002280484232                  0                  0        8.047186378        140.3052687
          1        543       0.0809744664    -0.002160839371     0.001995411685     0.003163510991                  0                  0        8.047186378        140.3052687
          1        544     0.001069348328     -0.01089478233     -0.01915979026     0.002513914552                  0                  0        8.047186378        140.3052687
          1        545     -0.08051668903    -0.002439561498     -0.03105012782    0.0006449876011                  0                  0        8.047186378        140.3052687
          1        546     -0.03507039668     0.009865410712      -0.0278384677    -0.001525038029                  0                  0        8.047186378        140.3052687
          1        547      0.06571267873     0.006603836935     -0.01129658055    -0.002966998706                  0                  0        8.047186378        140.3052687
          1        548      0.06281732492    -0.007076510251      0.01075605957    -0.002974091932                  0                  0        8.047186378        140.3052687
          1        549     -0.03919865453    -0.009592248124      0.02765620007    -0.001538263854                  0                  0        8.047186378        140.3052687
          1        550     -0.07935985745     0.003026918724      0.03111505335    0.0006352578938                  0                  0        8.047186378        140.3052687
          1        551     0.005690610288       0.0108703938      0.01955028837     0.002501094653                  0                  0        8.047186378        140.3052687
          1        552      0.08176195239     0.001561822947    -0.001374332236     0.003165235482                  0                  0        8.047186378        140.3052687
          1        553      0.02883095496     -0.01021019072     -0.02176228564     0.002293094924                  0                  0        8.047186378        140.3052687
          1        554     -0.06958755936    -0.005873369998     -0.03156942594    0.0003125132581                  0                  0        8.047186378        140.3052687
          1        555     -0.05821463911     0.007731132055     -0.02607092959    -0.001810827256                  0                  0        8.047186378        140.3052687
          1        556      0.04501562367     0.009136814298    -0.008090607074    -0.003069304108                  0                  0        8.047186378        140.3052687
          1        557      0.07721965667    -0.003873055496      0.01387857184    -0.002839959353                  0                  0        8.047186378        140.3052687
          1        558     -0.01241718711     -0.01077251075      0.02916350689    -0.001235049949                  0                  0        8.047186378        140.3052687
          1        559     -0.08245259186   -0.0006747878628      0.03026818502    0.0009607012208                  0                  0        8.047186378        140.3052687
          1        560     -0.02240055027      0.01048775495      0.01679496811     0.002693488475                  0                  0        8.047186378        140.3052687
          1        561      0.07299991184     0.005102080631    -0.004732659775     0.003131006645                  0                  0        8.047186378        140.3052687
          1        562      0.05322353139    -0.008332708369     -0.02411447281     0.002046203959                  0                  0        8.047186378        140.3052687
          1        563      -0.0505305066    -0.008621133665     -0.03173091549   -2.320029685e-05                  0                  0        8.047186378        140.3052687
          1        564     -0.07455507524     0.004693782674     -0.02401153669    -0.002076455422                  0                  0        8.047186378        140.3052687
          1        565      0.01905785749      0.01060229473    -0.004788689389    -0.003136467743                  0                  0        8.047186378        140.3052687
          1        566      0.08259945676   -0.0002171749327      0.01684142194    -0.002673799083                  0                  0        8.047186378        140.3052687
          1        567       0.0158173545     -0.01069412151      0.03033881161   -0.0009178669757                  0                  0        8.047186378        140.3052687
          1        568     -0.07591464473    -0.004297734955      0.02907956283     0.001275218857                  0                  0        8.047186378        140.3052687
          1        569     -0.04787510146     0.008879831224      0.01385183411     0.002855488777                  0                  0        8.047186378        140.3052687
          1        570       0.0557116651     0.008046343496    -0.008043529306     0.003060953035                  0                  0        8.047186378        140.3052687
          1        571      0.07139517177     -0.00548178749     -0.02618606299     0.001776372119                  0                  0        8.047186378        140.3052687
          1        572      -0.0255693791     -0.01036173876     -0.03153474855   -0.0003585230609                  0                  0        8.047186378        140.3052687
          1        573     -0.08218385642     0.001108187819     -0.02168327329    -0.002318927936                  0                  0        8.047186378        140.3052687
          1        574    -0.009129449934       0.0108289827    -0.001428051662     -0.00316757973                  0                  0        8.047186378        140.3052687
          1        575      0.07833085075     0.003464122539      0.01961193121    -0.002477516706                  0                  0        8.047186378        140.3052687
          1        576      0.04220438913    -0.009366291061      0.03116636339     -0.00059039949                  0                  0        8.047186378        140.3052687
          1        577     -0.06051034322    -0.007418719243      0.02756453381     0.001575345293                  0                  0        8.047186378        140.3052687
          1        578     -0.06775450315     0.006234583435      0.01075355831     0.002985308757                  0                  0        8.047186378        140.3052687
          1        579      0.03191444619      0.01005054569      -0.0112705296     0.002955625496                  0                  0        8.047186378        140.3052687
          1        580      0.08122336364    -0.001990513165     -0.02795229432     0.001486885745                  0                  0        8.047186378        140.3052687
          1        581      0.00238147663     -0.01089173759     -0.03098382365   -0.0006898198521                  0                  0        8.047186378        140.3052687
          1        582     -0.08021244821    -0.002606866987     -0.01911163185    -0.002535476465                  0                  0        8.047186378        140.3052687
          1        583     -0.03625190714     0.009790419883     0.001952361033    -0.003162302805                  0                  0        8.047186378        140.3052687
          1        584      0.06491361884     0.006740821975      0.02216065274    -0.002253221963                  0                  0        8.047186378        140.3052687
          1        585      0.06365848498    -0.006944260682      0.03163511759   -0.0002564534249                  0                  0        8.047186378        140.3052687
          1        586     -0.03803726466    -0.009673067609      0.02574127467     0.001857775765                  0                  0        8.047186378        140.3052687
          1        587     -0.07971608118     0.002861090315     0.007534031436     0.003081522728                  0                  0        8.047186378        140.3052687
          1        588     0.004386133133      0.01088042507     -0.01437632527     0.002816111699                  0                  0        8.047186378        140.3052687
          1        589       0.0815624977     0.001733323477     -0.02939441117      0.00118109817                  0                  0        8.047186378        140.3052687
          1        590      0.03005587638     -0.01014921122     -0.03008424777    -0.001013461063                  0                  0        8.047186378        140.3052687
          1        591     -0.06887278757    -0.006017457117      -0.0163243465    -0.002723552576                  0                  0        8.047186378        140.3052687
          1        592     -0.05913808506     0.007608051926     0.005312621449    -0.003120859422                  0                  0        8.047186378        140.3052687
          1        593      0.04391375155     0.009230068893      0.02446019437    -0.002003306727                  0                  0        8.047186378        140.3052687
          1        594      0.07767240932    -0.003711054031      0.03173976583    8.012502333e-05                  0                  0        8.047186378        140.3052687
          1        595     -0.01111825439     -0.01079729952      0.02363069925     0.002119369754                  0                  0        8.047186378        140.3052687
          1        596     -0.08236455567    -0.000846597218     0.004227930539     0.003143005999                  0                  0        8.047186378        140.3052687
          1        597     -0.02365704292      0.01043899876     -0.01732274785      0.00264409494                  0                  0        8.047186378        140.3052687
          1        598      0.07237521273     0.005254777888     -0.03049893887    0.0008624153993                  0                  0        8.047186378        140.3052687
          1        599      0.05421808466    -0.008221003673     -0.02884599077    -0.001325851219                  0                  0        8.047186378        140.3052687
          1        600     -0.04948857356    -0.008725121409     -0.01335145078     -0.00288084613                  0                  0        8.047186378        140.3052687
          1        601     -0.07511269143     0.004536934898     0.008612993877    -0.003043941094                  0                  0        8.047186378        140.3052687
          1        602      0.01778202548       0.0106409332      0.02648424819    -0.001730529874                  0                  0        8.047186378        140.3052687
          1        603       0.0826108408   -4.434923734e-05       0.0314808769    0.0004155138461                  0                  0        8.047186378        140.3052687
          1        604      0.01710245481     -0.01066001916      0.02125659173      0.00235718493                  0                  0        8.047186378        140.3052687
          1        605     -0.07539288617    -0.004455422286    0.0008704997576     0.003168899598                  0                  0        8.047186378        140.3052687
          1        606     -0.04893634183     0.008777921618     -0.02007200536     0.002441811701                  0                  0        8.047186378        140.3052687
          1        607      0.05473464797     0.008162462376      -0.0312563953    0.0005343173569                  0                  0        8.047186378        140.3052687
          1        608      0.07204337952    -0.005332481345     -0.02728320114    -0.001623483841                  0                  0        8.047186378        140.3052687
          1        609     -0.02432161471     -0.01041342347     -0.01022541001    -0.003005357663                  0                  0        8.047186378        140.3052687
          1        610     -0.08231056099    0.0009358533261      0.01181530211    -0.002932584285                  0                  0        8.047186378        140.3052687
          1        611     -0.01042970246      0.01080850662      0.02820765539    -0.001438038658                  0                  0        8.047186378        140.3052687
          1        612      0.07789964499     0.003627598304      0.03086418768    0.0007459684872                  0                  0        8.047186378        140.3052687
          1        613      0.04332598145    -0.009277320613      0.01864554804     0.002568540786                  0                  0        8.047186378        140.3052687
          1        614     -0.05961575255    -0.007543807159    -0.002502441143     0.003158641034                  0                  0        8.047186378        140.3052687
          1        615     -0.06849592704       0.0060913727     -0.02258876826     0.002211914434                  0                  0        8.047186378        140.3052687
          1        616      0.03069936637      0.01011659032     -0.03166022757    0.0002003714638                  0                  0        8.047186378        140.3052687
          1        617      0.08144994989    -0.001821105405     -0.02541393702    -0.001903006313                  0                  0        8.047186378        140.3052687
          1        618     0.003689766694     -0.01088502249    -0.006981066318    -0.003095507484                  0                  0        8.047186378        140.3052687
          1        619     -0.07989339636    -0.002774578479      0.01488391618    -0.002788075045                  0                  0        8.047186378        140.3052687
          1        620     -0.03742390203     0.009713243761      0.02960762588    -0.001129304254                  0                  0        8.047186378        140.3052687
          1        621      0.06409029975     0.006875877982      0.02989948557     0.001067859677                  0                  0        8.047186378        140.3052687
          1        622      0.06448610796    -0.006810853024      0.01582655883     0.002751075183                  0                  0        8.047186378        140.3052687
          1        623     -0.03687409688    -0.009750864849    -0.005854233273     0.003112060926                  0                  0        8.047186378        140.3052687
          1        624     -0.08005054569     0.002693259019      -0.0248422173     0.001957301369                  0                  0        8.047186378        140.3052687
          1        625     0.003075246109      0.01088875756     -0.03170648131   -0.0001357759969                  0                  0        8.047186378        140.3052687
          1        626      0.08134148956     0.001902999445     -0.02325951928    -0.002161263792                  0                  0        8.047186378        140.3052687
          1        627      0.03127225983     -0.01008482391    -0.003655300592    -0.003150227374                  0                  0        8.047186378        140.3052687
          1        628     -0.06814509152    -0.006160955017      0.01778581134    -0.002611931812                  0                  0        8.047186378        140.3052687
          1        629     -0.06004408645     0.007483213242      0.03066551621   -0.0008080063054                  0                  0        8.047186378        140.3052687
          1        630      0.04279449019     0.009320964604      0.02859967317     0.001377686886                  0                  0        8.047186378        140.3052687
          1        631      0.07811003794    -0.003548825884      0.01283042045     0.002902755157                  0                  0        8.047186378        140.3052687
          1        632    -0.009822177003      -0.0108186284    -0.009146988931     0.003029504865                  0                  0        8.047186378        140.3052687
          1        633     -0.08225259464    -0.001019493409     -0.02680708295     0.001680992567                  0                  0        8.047186378        140.3052687
          1        634     -0.02491018368      0.01038873029     -0.03139424706   -0.0004704224426                  0                  0        8.047186378        140.3052687
          1        635      0.07173272987     0.005404865638     -0.02084396054     -0.00239531005                  0                  0        8.047186378        140.3052687
          1        636       0.0552008003     -0.00810641407   -0.0002864277516    -0.003168984379                  0                  0        8.047186378        140.3052687
          1        637     -0.04843706514    -0.008827628234      0.02048970663    -0.002405972447                  0                  0        8.047186378        140.3052687
          1        638     -0.07564625113     0.004379026833      0.03136830766   -0.0004779210374                  0                  0        8.047186378        140.3052687
          1        639      0.01649744776      0.01067709661      0.02698039665     0.001672074554                  0                  0        8.047186378        140.3052687
          1        640       0.0826079703    0.0001277181817     0.009689277309     0.003021841864                  0                  0        8.047186378        140.3052687
          1        641      0.01838003068     -0.01062230063     -0.01234150223     0.002911920001                  0                  0        8.047186378        140.3052687
          1        642     -0.07484731472     -0.00461323865      -0.0284633308     0.001386094287                  0                  0        8.047186378        140.3052687
          1        643     -0.04998501139      0.00867500864     -0.03072651279   -0.0007998406524                  0                  0        8.047186378        140.3052687
          1        644       0.0537457098     0.008275395434     -0.01819376511     -0.00260241046                  0                  0        8.047186378        140.3052687
          1        645      0.07267793216    -0.005181030787     0.003086656575    -0.003151725184                  0                  0        8.047186378        140.3052687
          1        646     -0.02306912886     -0.01046294511      0.02296499984    -0.002172417187                  0                  0        8.047186378        140.3052687
          1        647     -0.08240905894    0.0007633127155       0.0317091747   -0.0001428431391                  0                  0        8.047186378        140.3052687
          1        648     -0.01172974662      0.01078576887      0.02506017172     0.001947778483                  0                  0        8.047186378        140.3052687
          1        649      0.07745699524     0.003789366854     0.006436437686     0.003106853005                  0                  0        8.047186378        140.3052687
          1        650      0.04443555766    -0.009184883299      -0.0153979815     0.002760854976                  0                  0        8.047186378        140.3052687
          1        651     -0.05870017203    -0.007668163093      -0.0297949579      0.00107583082                  0                  0        8.047186378        140.3052687
          1        652     -0.06921755147     0.005947910337     -0.02971085366    -0.001120326605                  0                  0        8.047186378        140.3052687
          1        653      0.02947916837      0.01017914106     -0.01533801154    -0.002780077831                  0                  0        8.047186378        140.3052687
          1        654      0.08166246706    -0.001650452723      0.00642550546     -0.00309877407                  0                  0        8.047186378        140.3052687
          1        655     0.004996574353     -0.01087575929      0.02518146612    -0.001913950829                  0                  0        8.047186378        140.3052687
          1        656     -0.07954528123    -0.002941623941      0.03168703724    0.0001934625162                  0                  0        8.047186378        140.3052687
          1        657     -0.03858785565      0.00963432198      0.02286058752     0.002201724723                  0                  0        8.047186378        140.3052687
          1        658      0.06325961774     0.007008394631     0.003106409204     0.003156574721                  0                  0        8.047186378        140.3052687
          1        659      0.06529766646    -0.006674429052     -0.01827773438     0.002578359704                  0                  0        8.047186378        140.3052687
          1        660     -0.03569552796    -0.009827292381     -0.03078878226    0.0007535860872                  0                  0        8.047186378        140.3052687
          1        661     -0.08036106255     0.002526061154      -0.0283595183    -0.001428264696                  0                  0        8.047186378        140.3052687
          1        662       0.0017658601      0.01089358356     -0.01230839229    -0.002926154963                  0                  0        8.047186378        140.3052687
          1        663      0.08110727022     0.002072933123     0.009693043254    -0.003010741419                  0                  0        8.047186378        140.3052687
          1        664      0.03248004185     -0.01001785231      0.02711021724    -0.001633691242                  0                  0        8.047186378        140.3052687
          1        665     -0.06739107912    -0.006303032447      0.03130545945    0.0005272933902                  0                  0        8.047186378        140.3052687
          1        666     -0.06093644103     0.007357386058       0.0204061921     0.002431070223                  0                  0        8.047186378        140.3052687
          1        667      0.04167257327     0.009408672531   -0.0002649413193     0.003170142256                  0                  0        8.047186378        140.3052687
          1        668      0.07852836401    -0.003384295055     -0.02094524615     0.002366824007                  0                  0        8.047186378        140.3052687
          1        669    -0.008518623011     -0.01083826543     -0.03143394147    0.0004229110387                  0                  0        8.047186378        140.3052687
          1        670     -0.08211612969    -0.001190858094     -0.02668888077    -0.001720191055                  0                  0        8.047186378        140.3052687
          1        671     -0.02615627304      0.01033523478    -0.009138967069    -0.003038911366                  0                  0        8.047186378        140.3052687
          1        672      0.07107907396     0.005554218607      0.01285392929    -0.002888494348                  0                  0        8.047186378        140.3052687
          1        673       0.0561676203    -0.007989556484      0.02872558345    -0.001335072791                  0                  0        8.047186378        140.3052687
          1        674     -0.04736527659    -0.008928190721      0.03057150102    0.0008550284754                  0                  0        8.047186378        140.3052687
          1        675       -0.076163383     0.004221044546      0.01772401826     0.002633247031                  0                  0        8.047186378        140.3052687
          1        676      0.01521504331      0.01070965966    -0.003640181068     0.003147161876                  0                  0        8.047186378        140.3052687
          1        677      0.08258384776    0.0003011860461     -0.02336967582      0.00212883061                  0                  0        8.047186378        140.3052687
          1        678      0.01965574963     -0.01058292685     -0.03172230032    8.749307876e-05                  0                  0        8.047186378        140.3052687
          1        679     -0.07428013069    -0.004768727379     -0.02471864507    -0.001992829555                  0                  0        8.047186378        140.3052687
          1        680     -0.05102269067     0.008569411312    -0.005865625223    -0.003117099162                  0                  0        8.047186378        140.3052687
          1        681      0.05274879351     0.008386688058      0.01587410803    -0.002733209057                  0                  0        8.047186378        140.3052687
          1        682      0.07329010714    -0.005027931616      0.03000701305    -0.001021703682                  0                  0        8.047186378        140.3052687
          1        683     -0.02180477125      -0.0105103051      0.02949505244     0.001173130851                  0                  0        8.047186378        140.3052687
          1        684     -0.08249121744    0.0005916739471      0.01484304465     0.002805962951                  0                  0        8.047186378        140.3052687
          1        685     -0.01302301334      0.01075929091    -0.006980240653     0.003087817261                  0                  0        8.047186378        140.3052687
          1        686      0.07699296158     0.003951553147     -0.02552507421     0.001867088288                  0                  0        8.047186378        140.3052687
          1        687      0.04553384737    -0.009091173559     -0.03164945943   -0.0002488927393                  0                  0        8.047186378        140.3052687
          1        688     -0.05776858194    -0.007789594553     -0.02247128741     -0.00224309907                  0                  0        8.047186378        140.3052687
          1        689     -0.06992605564     0.005802520699    -0.002525384657    -0.003159935528                  0                  0        8.047186378        140.3052687
          1        690      0.02825533511      0.01023932803      0.01871987192    -0.002546477226                  0                  0        8.047186378        140.3052687
          1        691      0.08184801235    -0.001478975372      0.03094013864   -0.0006972571701                  0                  0        8.047186378        140.3052687
          1        692     0.006305836048     -0.01086445449      0.02808882201     0.001478144111                  0                  0        8.047186378        140.3052687
          1        693     -0.07918335615    -0.003106826201      0.01179390168     0.002947174547                  0                  0        8.047186378        140.3052687
          1        694     -0.03974088473     0.009551811183      -0.0102448319     0.002992905603                  0                  0        8.047186378        140.3052687
          1        695      0.06240968424     0.007140395605     -0.02738943286     0.001584455827                  0                  0        8.047186378        140.3052687
          1        696      0.06608987008    -0.006537396078     -0.03121577984   -0.0005824382761                  0                  0        8.047186378        140.3052687
          1        697      -0.0345081214     -0.00990046743     -0.01997192647    -0.002468122601                  0                  0        8.047186378        140.3052687
          1        698     -0.08065805729     0.002357843563    0.0008443649759    -0.003167026737                  0                  0        8.047186378        140.3052687
          1        699    0.0004582369168      0.01089559039      0.02135727746    -0.002330399652                  0                  0        8.047186378        140.3052687
          1        700      0.08084430393     0.002242795136      0.03151668516   -0.0003654161837                  0                  0        8.047186378        140.3052687
          1        701      0.03368138025    -0.009949280021      0.02636869533     0.001766707402                  0                  0        8.047186378        140.3052687
          1        702     -0.06662749428    -0.006442447549     0.008608881302      0.00305508144                  0                  0        8.047186378        140.3052687
          1        703     -0.06181436447     0.007228407295     -0.01339363985     0.002863778307                  0                  0        8.047186378        140.3052687
          1        704      0.04053600402     0.009495110807     -0.02894338137     0.001284007298                  0                  0        8.047186378        140.3052687
          1        705      0.07892191423     -0.00321999387     -0.03042686892   -0.0009093643022                  0                  0        8.047186378        140.3052687
          1        706    -0.007213689484     -0.01085462554     -0.01724840618    -0.002665272399                  0                  0        8.047186378        140.3052687
          1        707     -0.08196722331    -0.001362257871     0.004206565844    -0.003138285004                  0                  0        8.047186378        140.3052687
          1        708     -0.02739441595       0.0102787923      0.02375268135    -0.002087598578                  0                  0        8.047186378        140.3052687
          1        709       0.0703982692     0.005702673229      0.03173348921   -2.985249212e-05                  0                  0        8.047186378        140.3052687
          1        710      0.05712098483    -0.007871802494      0.02435396907     0.002035602366                  0                  0        8.047186378        140.3052687
          1        711     -0.04628903514     -0.00902546435     0.005322091782     0.003128181264                  0                  0        8.047186378        140.3052687
          1        712     -0.07666341765      0.00406060281     -0.01638812121     0.002702206156                  0                  0        8.047186378        140.3052687
